date,team,opponent,is_home,goals_for,goals_against,xg,shots,shots_on_target,possession_pct,corners,tournament,season,source,sot_pct,match_id
2024-06-26 00:00:00+00:00,Argentina,Chile,False,1,0,2.784,22,9,,0,Copa America,2024,statsbomb,0.4090909090909091,3939977.0
2024-06-26 00:00:00+00:00,Czech Republic,Turkey,True,1,2,1.41,12,6,,0,UEFA Euro,2024,statsbomb,0.5,3930184.0
2024-06-26 00:00:00+00:00,Turkey,Czech Republic,False,2,1,1.218,18,5,,0,UEFA Euro,2024,statsbomb,0.2777777777777778,3930184.0
2024-06-26 00:00:00+00:00,Portugal,Georgia,False,0,2,2.356,22,5,,0,UEFA Euro,2024,statsbomb,0.22727272727272727,3938644.0
2024-06-26 00:00:00+00:00,Jamaica,Ecuador,False,1,3,0.935,7,4,,0,Copa America,2024,statsbomb,0.5714285714285714,3939980.0
2024-06-27 00:00:00+00:00,Venezuela,Mexico,True,1,0,1.139,10,2,,0,Copa America,2024,statsbomb,0.2,3939979.0
2024-06-27 00:00:00+00:00,Panama,United States,True,2,1,0.731,13,4,,0,Copa America,2024,statsbomb,0.3076923076923077,3939981.0
2024-06-27 00:00:00+00:00,Mexico,Venezuela,False,0,1,2.384,18,5,,0,Copa America,2024,statsbomb,0.2777777777777778,3939979.0
2024-06-27 00:00:00+00:00,United States,Panama,False,1,2,0.914,6,3,,0,Copa America,2024,statsbomb,0.5,3939981.0
2024-06-28 00:00:00+00:00,Uruguay,Bolivia,True,5,0,2.321,18,9,,0,Copa America,2024,statsbomb,0.5,3939982.0
2024-06-28 00:00:00+00:00,Costa Rica,Colombia,False,0,3,0.165,5,0,,0,Copa America,2024,statsbomb,0.0,3939984.0
2024-06-28 00:00:00+00:00,Colombia,Costa Rica,True,3,0,2.902,18,5,,0,Copa America,2024,statsbomb,0.2777777777777778,3939984.0
2024-06-28 00:00:00+00:00,Bolivia,Uruguay,False,0,5,0.051,4,1,,0,Copa America,2024,statsbomb,0.25,3939982.0
2024-06-29 00:00:00+00:00,Brazil,Paraguay,False,4,1,3.748,17,6,,0,Copa America,2024,statsbomb,0.35294117647058826,3939983.0
2024-06-29 00:00:00+00:00,Paraguay,Brazil,True,1,4,0.692,15,6,,0,Copa America,2024,statsbomb,0.4,3939983.0
2024-06-30 00:00:00+00:00,England,Slovakia,True,2,1,1.587,16,2,,0,UEFA Euro,2024,statsbomb,0.125,3941017.0
2024-06-30 00:00:00+00:00,Argentina,Peru,True,2,0,2.106,12,6,,0,Copa America,2024,statsbomb,0.5,3939986.0
2024-06-30 00:00:00+00:00,Peru,Argentina,False,0,2,0.167,7,1,,0,Copa America,2024,statsbomb,0.14285714285714285,3939986.0
2024-06-30 00:00:00+00:00,Slovakia,England,False,1,2,1.548,13,3,,0,UEFA Euro,2024,statsbomb,0.23076923076923078,3941017.0
2024-06-30 00:00:00+00:00,Canada,Chile,True,0,0,0.699,9,3,,0,Copa America,2024,statsbomb,0.3333333333333333,3939985.0
2024-06-30 00:00:00+00:00,Chile,Canada,False,0,0,0.454,8,4,,0,Copa America,2024,statsbomb,0.5,3939985.0
2024-06-30 00:00:00+00:00,Georgia,Spain,False,1,4,0.113,4,0,,0,UEFA Euro,2024,statsbomb,0.0,3941018.0
2024-06-30 00:00:00+00:00,Spain,Georgia,True,4,1,2.765,35,13,,0,UEFA Euro,2024,statsbomb,0.37142857142857144,3941018.0
2024-07-01 00:00:00+00:00,Mexico,Ecuador,True,0,0,0.938,20,4,,0,Copa America,2024,statsbomb,0.2,3939988.0
2024-07-01 00:00:00+00:00,Ecuador,Mexico,False,0,0,0.306,9,3,,0,Copa America,2024,statsbomb,0.3333333333333333,3939988.0
2024-07-01 00:00:00+00:00,Portugal,Slovenia,True,0,0,4.072,23,9,,0,UEFA Euro,2024,statsbomb,0.391304347826087,3941020.0
2024-07-01 00:00:00+00:00,Venezuela,Jamaica,False,3,0,1.714,17,3,,0,Copa America,2024,statsbomb,0.17647058823529413,3939987.0
2024-07-01 00:00:00+00:00,France,Belgium,True,1,0,1.262,19,2,,0,UEFA Euro,2024,statsbomb,0.10526315789473684,3941019.0
2024-07-01 00:00:00+00:00,Belgium,France,False,0,1,0.363,5,2,,0,UEFA Euro,2024,statsbomb,0.4,3941019.0
2024-07-01 00:00:00+00:00,Jamaica,Venezuela,True,0,3,0.668,8,1,,0,Copa America,2024,statsbomb,0.125,3939987.0
2024-07-01 00:00:00+00:00,Slovenia,Portugal,False,0,0,3.066,13,5,,0,UEFA Euro,2024,statsbomb,0.38461538461538464,3941020.0
2024-07-02 00:00:00+00:00,Austria,Turkey,True,1,2,2.487,21,5,,0,UEFA Euro,2024,statsbomb,0.23809523809523808,3941022.0
2024-07-02 00:00:00+00:00,United States,Uruguay,True,0,1,0.471,8,2,,0,Copa America,2024,statsbomb,0.25,3939990.0
2024-07-02 00:00:00+00:00,Netherlands,Romania,False,3,0,2.626,24,6,,0,UEFA Euro,2024,statsbomb,0.25,3941021.0
2024-07-02 00:00:00+00:00,Romania,Netherlands,True,0,3,0.268,5,1,,0,UEFA Euro,2024,statsbomb,0.2,3941021.0
2024-07-02 00:00:00+00:00,Turkey,Austria,False,2,1,0.883,6,3,,0,UEFA Euro,2024,statsbomb,0.5,3941022.0
2024-07-02 00:00:00+00:00,Uruguay,United States,False,1,0,1.272,12,5,,0,Copa America,2024,statsbomb,0.4166666666666667,3939990.0
2024-07-02 00:00:00+00:00,Panama,Bolivia,False,3,1,1.341,13,6,,0,Copa America,2024,statsbomb,0.46153846153846156,3939989.0
2024-07-02 00:00:00+00:00,Bolivia,Panama,True,1,3,0.793,7,3,,0,Copa America,2024,statsbomb,0.42857142857142855,3939989.0
2024-07-03 00:00:00+00:00,Colombia,Brazil,False,1,1,1.503,13,6,,0,Copa America,2024,statsbomb,0.46153846153846156,3939991.0
2024-07-03 00:00:00+00:00,Costa Rica,Paraguay,True,2,1,0.272,2,2,,0,Copa America,2024,statsbomb,1.0,3939992.0
2024-07-03 00:00:00+00:00,Brazil,Colombia,True,1,1,0.306,7,3,,0,Copa America,2024,statsbomb,0.42857142857142855,3939991.0
2024-07-03 00:00:00+00:00,Paraguay,Costa Rica,False,1,2,1.44,17,6,,0,Copa America,2024,statsbomb,0.35294117647058826,3939992.0
2024-07-05 00:00:00+00:00,Ecuador,Argentina,False,1,1,4.523,13,6,,0,Copa America,2024,statsbomb,0.46153846153846156,3942228.0
2024-07-05 00:00:00+00:00,Argentina,Ecuador,True,1,1,4.776,13,6,,0,Copa America,2024,statsbomb,0.46153846153846156,3942228.0
2024-07-05 00:00:00+00:00,Germany,Spain,False,1,2,1.629,23,5,,0,UEFA Euro,2024,statsbomb,0.21739130434782608,3942226.0
2024-07-05 00:00:00+00:00,Spain,Germany,True,2,1,1.534,19,6,,0,UEFA Euro,2024,statsbomb,0.3157894736842105,3942226.0
2024-07-05 00:00:00+00:00,Portugal,France,True,0,0,4.543,19,7,,0,UEFA Euro,2024,statsbomb,0.3684210526315789,3942349.0
2024-07-05 00:00:00+00:00,France,Portugal,False,0,0,4.985,25,10,,0,UEFA Euro,2024,statsbomb,0.4,3942349.0
2024-07-06 00:00:00+00:00,Colombia,Panama,True,5,0,2.18,7,5,,0,Copa America,2024,statsbomb,0.7142857142857143,3942416.0
2024-07-06 00:00:00+00:00,Venezuela,Canada,True,1,1,5.623,21,8,,0,Copa America,2024,statsbomb,0.38095238095238093,3942229.0
2024-07-06 00:00:00+00:00,Canada,Venezuela,False,1,1,6.052,22,10,,0,Copa America,2024,statsbomb,0.45454545454545453,3942229.0
2024-07-06 00:00:00+00:00,Switzerland,England,False,1,1,4.335,16,7,,0,UEFA Euro,2024,statsbomb,0.4375,3942227.0
2024-07-06 00:00:00+00:00,Turkey,Netherlands,False,1,2,1.182,15,4,,0,UEFA Euro,2024,statsbomb,0.26666666666666666,3942382.0
2024-07-06 00:00:00+00:00,Netherlands,Turkey,True,2,1,0.719,11,4,,0,UEFA Euro,2024,statsbomb,0.36363636363636365,3942382.0
2024-07-06 00:00:00+00:00,England,Switzerland,True,1,1,4.455,18,8,,0,UEFA Euro,2024,statsbomb,0.4444444444444444,3942227.0
2024-07-06 00:00:00+00:00,Panama,Colombia,False,0,5,0.61,14,2,,0,Copa America,2024,statsbomb,0.14285714285714285,3942416.0
2024-07-07 00:00:00+00:00,Brazil,Uruguay,False,0,0,3.81,11,6,,0,Copa America,2024,statsbomb,0.5454545454545454,3942415.0
2024-07-07 00:00:00+00:00,Uruguay,Brazil,True,0,0,4.547,17,6,,0,Copa America,2024,statsbomb,0.35294117647058826,3942415.0
2024-07-09 00:00:00+00:00,France,Spain,False,1,2,0.851,9,3,,0,UEFA Euro,2024,statsbomb,0.3333333333333333,3942752.0
2024-07-09 00:00:00+00:00,Spain,France,True,2,1,0.422,6,2,,0,UEFA Euro,2024,statsbomb,0.3333333333333333,3942752.0
2024-07-10 00:00:00+00:00,Canada,Argentina,False,0,2,0.718,9,2,,0,Copa America,2024,statsbomb,0.2222222222222222,3942785.0
2024-07-10 00:00:00+00:00,Argentina,Canada,True,2,0,1.754,11,3,,0,Copa America,2024,statsbomb,0.2727272727272727,3942785.0
2024-07-10 00:00:00+00:00,Netherlands,England,True,1,2,0.412,7,3,,0,UEFA Euro,2024,statsbomb,0.42857142857142855,3942819.0
2024-07-10 00:00:00+00:00,England,Netherlands,False,2,1,1.237,9,5,,0,UEFA Euro,2024,statsbomb,0.5555555555555556,3942819.0
2024-07-11 00:00:00+00:00,Colombia,Uruguay,False,1,0,1.172,11,4,,0,Copa America,2024,statsbomb,0.36363636363636365,3942852.0
2024-07-11 00:00:00+00:00,Uruguay,Colombia,True,0,1,0.755,11,2,,0,Copa America,2024,statsbomb,0.18181818181818182,3942852.0
2024-07-14 00:00:00+00:00,England,Spain,False,1,2,0.726,9,3,,0,UEFA Euro,2024,statsbomb,0.3333333333333333,3943043.0
2024-07-14 00:00:00+00:00,Spain,England,True,2,1,1.792,16,6,,0,UEFA Euro,2024,statsbomb,0.375,3943043.0
2024-07-14 00:00:00+00:00,Canada,Uruguay,True,2,2,6.205,19,9,,0,Copa America,2024,statsbomb,0.47368421052631576,3943076.0
2024-07-14 00:00:00+00:00,Uruguay,Canada,False,2,2,4.65,16,9,,0,Copa America,2024,statsbomb,0.5625,3943076.0
2024-07-15 00:00:00+00:00,Argentina,Colombia,True,1,0,1.083,11,5,,0,Copa America,2024,statsbomb,0.45454545454545453,3943077.0
2024-07-15 00:00:00+00:00,Colombia,Argentina,False,0,1,0.972,19,4,,0,Copa America,2024,statsbomb,0.21052631578947367,3943077.0
